,STATEFP_x,COUNTYFP_x,TRACTCE,CensusTract,State,County,Urban,Pop2010,OHU2010,GroupQuartersFlag,NUMGQTRS,PCTGQTRS,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,HUNVFlag,LowIncomeTracts,PovertyRate,MedianFamilyIncome,LA1and10,LAhalfand10,LA1and20,LATracts_half,LATracts1,LATracts10,LATracts20,LATractsVehicle_20,LAPOP1_10,LAPOP05_10,LAPOP1_20,LALOWI1_10,LALOWI05_10,LALOWI1_20,lapophalf,lapophalfshare,lalowihalf,lalowihalfshare,lakidshalf,lakidshalfshare,laseniorshalf,laseniorshalfshare,lawhitehalf,lawhitehalfshare,lablackhalf,lablackhalfshare,laasianhalf,laasianhalfshare,lanhopihalf,lanhopihalfshare,laaianhalf,laaianhalfshare,laomultirhalf,laomultirhalfshare,lahisphalf,lahisphalfshare,lahunvhalf,lahunvhalfshare,lasnaphalf,lasnaphalfshare,lapop1,lapop1share,lalowi1,lalowi1share,lakids1,lakids1share,laseniors1,laseniors1share,lawhite1,lawhite1share,lablack1,lablack1share,laasian1,laasian1share,lanhopi1,lanhopi1share,laaian1,laaian1share,laomultir1,laomultir1share,lahisp1,lahisp1share,lahunv1,lahunv1share,lasnap1,lasnap1share,lapop10,lapop10share,lalowi10,lalowi10share,lakids10,lakids10share,laseniors10,laseniors10share,lawhite10,lawhite10share,lablack10,lablack10share,laasian10,laasian10share,lanhopi10,lanhopi10share,laaian10,laaian10share,laomultir10,laomultir10share,lahisp10,lahisp10share,lahunv10,lahunv10share,lasnap10,lasnap10share,lapop20,lapop20share,lalowi20,lalowi20share,lakids20,lakids20share,laseniors20,laseniors20share,lawhite20,lawhite20share,lablack20,lablack20share,laasian20,laasian20share,lanhopi20,lanhopi20share,laaian20,laaian20share,laomultir20,laomultir20share,lahisp20,lahisp20share,lahunv20,lahunv20share,lasnap20,lasnap20share,TractLOWI,TractKids,TractSeniors,TractWhite,TractBlack,TractAsian,TractNHOPI,TractAIAN,TractOMultir,TractHispanic,TractHUNV,TractSNAP,tract_fips10_x,year_x,population_x,aland10_x,count_445110,count_sales_445110,count_emp_445110,popden_445110,popden_sales_445110,popden_emp_445110,aden_445110,aden_sales_445110,aden_emp_445110,count_4452,count_sales_4452,count_emp_4452,popden_4452,popden_sales_4452,popden_emp_4452,aden_4452,aden_sales_4452,aden_emp_4452,count_452311,count_sales_452311,count_emp_452311,popden_452311,popden_sales_452311,popden_emp_452311,aden_452311,aden_sales_452311,aden_emp_452311,State_Code_x,County_Code_x,TRACT_FIPS20,ALAND20,TOTPOP20,POPDEN16_20,PHISPANIC16_20,PNHWHITE16_20,PNHBLACK16_20,PFBORN16_20,PLIMENG16_20,PED1_16_20,PED2_16_20,PED3_16_20,PFAMINCLT40K16_20,PFAMINCGE40LT75K16_20,PFAMINCGE75LT125K16_20,PFAMINCGE125K16_20,PNVMAR16_20,P18YR_16_20,P18_29_16_20,P30_39_16_20,P40_49_16_20,P50_69_16_20,PGE70_16_20,PUNEMP16_20,PPROF16_20,PPOV16_20,PPUBAS16_20,PFHFAM16_20,PSNGPNT16_20,POWNOC16_20,AFFLUENCE16_20,DISADVANTAGE16_20,HISPAN_FORBORN_LIMENG16_20,MEDFAMINC16_20,MEDFAMINC_NHWHITE16_20,MEDFAMINC_BLACK16_20,MEDFAMINC_HISPANIC16_20,RATIO_MEDFAMINC_NHWTOB16_20,RATIO_MEDFAMINC_NHWTOHISP16_20,State_Code_y,County_Code_y,tract_fips10_y,year_y,population_y,aland10_y,count_7225,count_sales_7225,count_emp_7225,popden_7225,popden_sales_7225,popden_emp_7225,aden_7225,aden_sales_7225,aden_emp_7225,count_722511,count_sales_722511,count_emp_722511,popden_722511,popden_sales_722511,popden_emp_722511,aden_722511,aden_sales_722511,aden_emp_722511,count_722513,count_sales_722513,count_emp_722513,popden_722513,popden_sales_722513,popden_emp_722513,aden_722513,aden_sales_722513,aden_emp_722513,count_722515,count_sales_722515,count_emp_722515,popden_722515,popden_sales_722515,popden_emp_722515,aden_722515,aden_sales_722515,aden_emp_722515,count_722410,count_sales_722410,count_emp_722410,popden_722410,popden_sales_722410,popden_emp_722410,aden_722410,aden_sales_722410,aden_emp_722410,State_Code_x.1,County_Code_x.1,tract_fips10,year,population,aland10,count_4453,count_sales_4453,count_emp_4453,popden_4453,popden_sales_4453,popden_emp_4453,aden_4453,aden_sales_4453,aden_emp_4453,count_453991,count_sales_453991,count_emp_453991,popden_453991,popden_sales_453991,popden_emp_453991,aden_453991,aden_sales_453991,aden_emp_453991,count_445120,count_sales_445120,count_emp_445120,popden_445120,popden_sales_445120,popden_emp_445120,aden_445120,aden_sales_445120,aden_emp_445120,count_447110,count_sales_447110,count_emp_447110,popden_447110,popden_sales_447110,popden_emp_447110,aden_447110,aden_sales_447110,aden_emp_447110,State_Code_y.1,County_Code_y.1,mrFEI,STATEFP_y,COUNTYFP_y,AFFGEOID,GEOID,NAME,LSAD,ALAND,AWATER,geometry,SNAP,TargetLabel,mrFEI_food_desert_swamp,mrFEI_food_desert,mrFEI_food_desert_swamp_cluster_desert
110,36,47,029700,36047029700,New York,Kings County,1,3344,1423,0,8,0.24,0,0,0,0,0,0,20.0,99833.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1539,755,336,243,2924,31,0,9,137,205,870,314,36047029700,2017,4302.0,0.0793675,3,3,3,0.6973501,0.6973501,0.6973501,37.79882,37.79882,37.79882,2,2,2,0.4649,0.4649,0.4649,25.19922,25.19922,25.19922,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,36,47,36047029700.0,0.079367548,4412.0,55589.47266,0.032411605,0.17248413,0.744333625,0.077062555,0.019189766,0.078125,0.447916657,0.473958343,0.274745613,0.152636439,0.209065676,0.363552272,0.55409044,0.202629194,0.181550324,0.15775159,0.126926571,0.245240256,0.085902087,0.018276762,0.564273059,0.185210615,0.219999999,0.226641998,0.246068448,0.437777787,0.467261225,0.226652071,0.042887975,92188,104526,71518, ,1.461534143, ,36.0,47.0,36047029700,2017,4302.0,0.0793675,9,9,8,2.09205,2.09205,1.8596,113.3965,113.3965,100.7969,6,6,5,1.3947,1.3947,1.16225,75.59765,75.59765,62.99804,1,1,1,0.23245,0.23245,0.23245,12.59961,12.59961,12.59961,1,1,1,0.23245,0.23245,0.23245,12.59961,12.59961,12.59961,1,1,1,0.23245,0.23245,0.23245,12.59961,12.59961,12.59961,36,47,36047029700,2017,4302.0,0.0793675,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,36,47,0.3,36,047,1400000US36047029700,36047029700,297,CT,205561.0,0.0,"POLYGON ((-73.935008 40.682764, -73.932086 40.6831, -73.929161 40.683437, -73.929009 40.682703, -73.928727 40.681236999999996, -73.928651 40.679749, -73.929058 40.679277, -73.93435099999999 40.679564, -73.93457099999999 40.680565, -73.934715 40.681298, -73.934862 40.682030999999995, -73.935008 40.682764))",0.219999999,0,0,0,0
111,36,47,034500,36047034500,New York,Kings County,1,2647,1003,0,6,0.23,0,0,0,0,0,1,20.2,41645.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1315,613,310,54,2432,8,1,13,139,192,700,221,36047034500,2017,3050.0,0.0631659,3,3,3,0.9836066,0.9836066,0.9836066,47.49396,47.49396,47.49396,1,1,1,0.3278688,0.3278688,0.3278688,15.83132,15.83132,15.83132,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,36,47,36047034500.0,0.063163608,2924.0,46292.48047,0.099179208,0.248290017,0.533857703,0.388850898,0.029624278,0.094427243,0.517027855,0.388544887,0.429565221,0.11130435,0.137391299,0.321739137,0.605324984,0.185020521,0.27222982,0.180916548,0.155266762,0.165526673,0.041039672,0.093010753,0.366923541,0.1886269,0.142375737,0.055652175,0.177391306,0.285593927,0.359069198,0.253522635,0.172551468,51488, ,80227, , , ,36.0,47.0,36047034500,2017,3050.0,0.0631659,5,5,5,1.639344,1.639344,1.639344,79.1566,79.1566,79.1566,2,2,2,0.6557377,0.6557377,0.6557377,31.66264,31.66264,31.66264,2,2,2,0.6557377,0.6557377,0.6557377,31.66264,31.66264,31.66264,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,36,47,36047034500,2017,3050.0,0.0631659,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,36,47,0.4285714285714285,36,047,1400000US36047034500,36047034500,345,CT,163593.0,0.0,"POLYGON ((-73.936343 40.672703999999996, -73.936078 40.675335, -73.933298 40.67519, -73.930615 40.674147, -73.930697 40.673257, -73.930785 40.672363, -73.93086799999999 40.671473999999996, -73.933635 40.671625999999996, -73.93640599999999 40.671774, -73.936343 40.672703999999996))",0.142375737,0,0,0,0
112,36,47,030400,36047030400,New York,Kings County,1,4281,1605,0,9,0.21,0,0,0,0,0,1,19.1,50647.0,0,0,0,0,0,0,0,0,,36.0,,,12.0,,36.0,0.85,12.0,0.29,8.0,0.18,5.0,0.13,17.0,0.39,0.0,0.0,19.0,0.44,0.0,0.0,0.0,0.0,1.0,0.01,1.0,0.03,3.0,0.21,4.0,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1850,856,797,2239,78,1713,2,8,241,446,593,438,36047030400,2017,4109.0,0.1763556,3,3,3,0.7301046,0.7301046,0.7301046,17.01108,17.01108,17.01108,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,36,47,36047030400.0,0.179644063,4358.0,24259.08203,0.134694815,0.327443779,0.029141808,0.606011927,0.322483718,0.221042469,0.50386101,0.275096536,0.419246852,0.21171549,0.21171549,0.157322168,0.241645247,0.20399265,0.148462594,0.11794401,0.137677833,0.218678296,0.17324461,0.064036883,0.257252336,0.187586203,0.2970469,0.08033473,0.117991634,0.232773602,0.229890347,0.301293314,0.35439682,55434,50078, , , , ,36.0,47.0,36047030400,2017,4109.0,0.1763556,11,11,11,2.67705,2.67705,2.67705,62.37397,62.37397,62.37397,8,8,8,1.946946,1.946946,1.946946,45.36288,45.36288,45.36288,2,2,2,0.4867364,0.4867364,0.4867364,11.34072,11.34072,11.34072,1,1,1,0.2433682,0.2433682,0.2433682,5.670361,5.670361,5.670361,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,36,47,36047030400,2017,4109.0,0.1763556,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,36,47,0.2307692307692307,36,047,1400000US36047030400,36047030400,304,CT,465276.0,362966.0,"POLYGON ((-74.00136505929069 40.59228477611101, -73.998594 40.593554999999995, -73.997368 40.593973999999996, -73.996194 40.593992, -73.995308 40.594428, -73.996747 40.595642999999995, -73.99522499999999 40.597093, -73.992389 40.595211, -73.99019 40.593882, -73.988731 40.593002, -73.987988 40.592552999999995, -73.989621 40.590982, -73.990364 40.591432, -73.991539 40.590391, -73.992558 40.589922, -73.993758 40.590332, -73.998031 40.588466, -74.000416 40.587136, -74.000586991197 40.5870718783011, -74.00072399999999 40.591124, -74.00130241758559 40.5921713497932, -74.00136505929069 40.59228477611101))",0.2970469,1,0,0,1
113,36,47,06600,36047006600,New York,Kings County,1,3663,1581,0,17,0.46,0,0,0,0,0,0,14.2,77917.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1132,703,428,2772,66,391,0,17,417,702,757,234,36047006600,2017,3566.0,0.0593593,6,6,6,1.682557,1.682557,1.682557,101.0793,101.0793,101.0793,4,4,4,1.121705,1.121705,1.121705,67.38618,67.38618,67.38618,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,36,47,36047006600.0,0.059359346,3625.0,61068.73438,0.196965516,0.648275852,0.010758621,0.371034473,0.116129033,0.099344976,0.325691402,0.574963629,0.222941726,0.165587425,0.19518964,0.416281223,0.366299212,0.138206899,0.22841379,0.160827592,0.149241373,0.239724144,0.083586209,0.071926765,0.503992498,0.136037529,0.124544352,0.039777983,0.039777983,0.24969624,0.49841246,0.161174536,0.228043005,91016,120083,67857,90234,1.769647956,1.330795527,36.0,47.0,36047006600,2017,3566.0,0.0593593,31,31,28,8.693213,8.693213,7.851935,522.243,522.243,471.7033,23,23,21,6.449804,6.449804,5.888951,387.4706,387.4706,353.7775,4,4,4,1.121705,1.121705,1.121705,67.38618,67.38618,67.38618,2,2,2,0.5608525,0.5608525,0.5608525,33.69309,33.69309,33.69309,3,3,3,0.8412787,0.8412787,0.8412787,50.53964,50.53964,50.53964,36,47,36047006600,2017,3566.0,0.0593593,1,1,1,0.2804263,0.2804263,0.2804263,16.84655,16.84655,16.84655,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,36,47,0.1818181818181818,,,,,,,,,,0.124544352,0,0,0,0
114,36,47,044100,36047044100,New York,Kings County,1,5643,1826,0,0,0.0,0,0,0,0,0,1,25.8,40000.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2303,1296,467,2089,333,566,2,60,2593,4293,1309,389,36047044100,2017,5261.0,0.0547535,5,5,5,0.9503897,0.9503897,0.9503897,91.31831,91.31831,91.31831,2,2,2,0.3801559,0.3801559,0.3801559,36.52732,36.52732,36.52732,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,36,47,36047044100.0,0.054834228,5101.0,93025.83594,0.645559669,0.167810231,0.06332092,0.366006672,0.223399922,0.254405022,0.417330444,0.328264534,0.456647396,0.346820801,0.067437381,0.129094422,0.685299277,0.126837879,0.302097619,0.168006271,0.101940796,0.188394427,0.112722993,0.07013423,0.309996396,0.246935904,0.300653607,0.192678228,0.214836225,0.106586225,0.255785108,0.334745646,0.411655426,47633, , ,47913, , ,36.0,47.0,36047044100,2017,5261.0,0.0547535,16,16,14,3.041247,3.041247,2.661091,292.2186,292.2186,255.6913,7,7,6,1.330546,1.330546,1.140468,127.8456,127.8456,109.582,8,8,8,1.520623,1.520623,1.520623,146.1093,146.1093,146.1093,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,36,47,36047044100,2017,5261.0,0.0547535,1,1,1,0.1900779,0.1900779,0.1900779,18.26366,18.26366,18.26366,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,36,47,0.25,36,047,1400000US36047044100,36047044100,441,CT,142020.0,0.0,"POLYGON ((-73.917068 40.700548, -73.9156 40.702045999999996, -73.914386 40.703238999999996, -73.913292 40.704313, -73.911807 40.703435, -73.912904 40.702362, -73.911422 40.701487, -73.91406099999999 40.698837999999995, -73.91481499999999 40.699266, -73.915565 40.699692999999996, -73.916316 40.700122, -73.917068 40.700548))",0.300653607,1,0,0,1
115,36,47,038700,36047038700,New York,Kings County,1,4010,1445,0,294,7.33,0,0,0,0,0,1,23.3,63710.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1753,994,300,393,3003,63,1,21,529,826,817,392,36047038700,2017,4201.0,0.0726934,2,2,2,0.4760771,0.4760771,0.4760771,27.51282,27.51282,27.51282,1,1,1,0.2380386,0.2380386,0.2380386,13.75641,13.75641,13.75641,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,36,47,36047038700.0,0.072693385,3965.0,54544.16406,0.125598997,0.227238342,0.516519547,0.230012611,0.025316456,0.14660266,0.477104872,0.376292467,0.348552346,0.161469936,0.266146988,0.22383073,0.538816988,0.226229504,0.218411103,0.169987395,0.142244637,0.172509462,0.070617907,0.131386861,0.44481793,0.310896635,0.260151416,0.146993324,0.160356343,0.34480384,0.348313719,0.306533456,0.126976028,72955,131406,69545,61354,1.889510393,2.141767502,36.0,47.0,36047038700,2017,4201.0,0.0726934,9,9,9,2.142347,2.142347,2.142347,123.8077,123.8077,123.8077,5,5,5,1.190193,1.190193,1.190193,68.78205,68.78205,68.78205,3,3,3,0.7141157,0.7141157,0.7141157,41.26923,41.26923,41.26923,1,1,1,0.2380386,0.2380386,0.2380386,13.75641,13.75641,13.75641,1,1,1,0.2380386,0.2380386,0.2380386,13.75641,13.75641,13.75641,36,47,36047038700,2017,4201.0,0.0726934,1,1,1,0.2380386,0.2380386,0.2380386,13.75641,13.75641,13.75641,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,36,47,0.2,36,047,1400000US36047038700,36047038700,387,CT,188275.0,0.0,"POLYGON ((-73.93090699999999 40.692228, -73.92798499999999 40.692563, -73.928043 40.692904, -73.92781099999999 40.692774, -73.927071 40.692346, -73.92645 40.692001999999995, -73.925365 40.691367, -73.924392 40.690830999999996, -73.924127 40.690005, -73.923979 40.689274999999995, -73.93018 40.688565, -73.930325 40.689298, -73.93047 40.690031, -73.930616 40.690762, -73.93075999999999 40.691494999999996, -73.93090699999999 40.692228))",0.260151416,1,0,0,1
116,36,47,062000,36047062000,New York,Kings County,1,1850,688,0,0,0.0,0,0,0,0,0,0,11.6,143500.0,0,0,0,0,0,0,0,0,,337.0,,,28.0,,337.0,18.21,28.0,1.5,64.0,3.46,70.0,3.77,331.0,17.91,1.0,0.05,4.0,0.21,0.0,0.0,0.0,0.0,1.0,0.04,1.0,0.04,23.0,3.31,8.0,1.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295,385,373,1787,8,32,0,1,22,29,68,43,36047062000,2017,2112.0,0.1247276,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,36,47,36047062000.0,0.123389758,1847.0,14968.82715,0,0.966973484,0,0.494315118,0.15234822,0.040846098,0.277899355,0.681254566,0.081455804,0.149046794,0.317157716,0.452339679,0.219496444,0.173795342,0.116946399,0.078505687,0.182999462,0.294531673,0.153221443,0.111111112,0.652644217,0.0584732,0.235875711,0.043327555,0.043327555,0.682203412,0.59541285,0.125268236,0.215554446,115078,104773, , , , ,36.0,47.0,36047062000,2017,2112.0,0.1247276,4,4,4,1.893939,1.893939,1.893939,32.06989,32.06989,32.06989,3,3,3,1.420455,1.420455,1.420455,24.05242,24.05242,24.05242,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,36,47,36047062000,2017,2112.0,0.1247276,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,36,47,0.0,36,047,1400000US36047062000,36047062000,620,CT,319578.0,34799.0,"POLYGON ((-73.95334199999999 40.579267, -73.946742 40.579992999999995, -73.943989 40.5803, -73.94430799999999 40.582201, -73.940947 40.581913, -73.940439 40.581879, -73.939801 40.578317, -73.946291 40.577608999999995, -73.952874 40.576882, -73.95334199999999 40.579267))",0.235875711,0,1,1,1
117,36,47,01100,36047001100,New York,Kings County,1,84,39,0,9,10.71,0,0,0,0,0,0,6.0,174083.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151,11,7,36,19,10,0,0,19,28,622,3,36047001100,2017,1237.0,0.0650621,5,5,4,4.042037,4.042037,3.23363,76.84969,76.84969,61.47975,6,6,6,4.850445,4.850445,4.850445,92.21962,92.21962,92.21962,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,36,47,36047001100.0,0.065060914,1502.0,23086.05859,0.108521968,0.632490039,0.083222367,0.268308908,0.003620565,0.008600469,0.103987493,0.887412012,0.07526882,0.035842296,0.07526882,0.81362009,0.580429971,0.108521968,0.261651129,0.416111857,0.128495336,0.085219704,0,0.052343749,0.84666115,0.055925433,0.025672372,0.035842296,0.035842296,0.10268949,0.849231064,0.052288875,0.126817152,227232,245278, ,225893, ,1.085814953,36.0,47.0,36047001100,2017,1237.0,0.0650621,44,44,40,35.56993,35.56993,32.3363,676.2772,676.2772,614.7975,27,27,26,21.827,21.827,21.01859,414.9883,414.9883,399.6183,9,9,8,7.275667,7.275667,6.467259,138.3294,138.3294,122.9595,7,7,5,5.658852,5.658852,4.042037,107.5896,107.5896,76.84969,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,36,47,36047001100,2017,1237.0,0.0650621,2,2,2,1.616815,1.616815,1.616815,30.73987,30.73987,30.73987,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,36,47,0.1219512195121951,,,,,,,,,,0.025672372,0,0,0,0
118,36,47,02300,36047002300,New York,Kings County,1,4247,1498,0,0,0.0,0,0,0,0,0,1,53.4,24247.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3280,1203,414,448,2427,661,9,34,668,1248,1391,824,36047002300,2017,4707.0,0.0702725,1,1,1,0.2124495,0.2124495,0.2124495,14.23031,14.23031,14.23031,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,36,47,36047002300.0,0.070353217,4133.0,58746.42578,0.423179299,0.00774256,0.371884823,0.292039692,0.195345387,0.228848308,0.611256063,0.159895644,0.761491776,0.154379874,0.043365136,0.040763225,0.558488309,0.224776193,0.243648678,0.096056134,0.087829664,0.190902486,0.156786844,0.395526767,0.257059395,0.562376738,0.58372879,0.178664356,0.264527321,0.048135594,0.152572751,0.635865748,0.303521454,22853, ,33804,18819, , ,36.0,47.0,36047002300,2017,4707.0,0.0702725,2,2,2,0.4248991,0.4248991,0.4248991,28.46063,28.46063,28.46063,2,2,2,0.4248991,0.4248991,0.4248991,28.46063,28.46063,28.46063,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,36,47,36047002300,2017,4707.0,0.0702725,1,1,1,0.2124495,0.2124495,0.2124495,14.23031,14.23031,14.23031,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,36,47,0.3333333333333333,,,,,,,,,,0.58372879,1,0,0,1
119,36,47,016700,36047016700,New York,Kings County,1,4638,2085,0,2,0.04,0,0,0,0,0,0,1.6,171577.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412,882,394,3945,180,229,1,12,271,448,1014,58,36047016700,2017,5800.0,0.0652184,4,4,4,0.6896552,0.6896552,0.6896552,61.33234,61.33234,61.33234,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,36,47,36047016700.0,0.065218449,4906.0,75224.11719,0.077660009,0.747044444,0.022829188,0.23685284,0.022859704,0.041300982,0.214248836,0.744450152,0.080536909,0.069630876,0.129194632,0.72063756,0.294564158,0.187933147,0.071341217,0.208520174,0.162454143,0.302079082,0.067672238,0.069461443,0.808944404,0.025352689,0.022309711,0.056208055,0.069630876,0.465879261,0.758010685,0.042733103,0.112457514,186364,187102, , , , ,36.0,47.0,36047016700,2017,5800.0,0.0652184,4,4,4,0.6896552,0.6896552,0.6896552,61.33234,61.33234,61.33234,3,3,3,0.5172414,0.5172414,0.5172414,45.99926,45.99926,45.99926,1,1,1,0.1724138,0.1724138,0.1724138,15.33309,15.33309,15.33309,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,2,0.3448276,0.3448276,0.3448276,30.66617,30.66617,30.66617,36,47,36047016700,2017,5800.0,0.0652184,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,36,47,0.5,36,047,1400000US36047016700,36047016700,167,CT,168915.0,0.0,"POLYGON ((-73.98172799999999 40.662743999999996, -73.981225 40.663347, -73.980724 40.66395, -73.980222 40.664552, -73.97972 40.665155, -73.979224 40.665749, -73.978715 40.666360999999995, -73.978212 40.666962999999996, -73.977717 40.66757, -73.975337 40.666419, -73.976334 40.665214, -73.97734299999999 40.664012, -73.978349 40.662799, -73.979654 40.661241, -73.980171 40.661155, -73.982231 40.662141999999996, -73.98172799999999 40.662743999999996))",0.022309711,0,0,0,0
